11.904761904761903,7.199999999999999,9.8
13.793103448275861,9.7,11.96
10.20408163265306,7.2992529170843845,8.894240802618567
17.3,11.7,14.78
8.1,7.899359281072867,8.01
11.299435028248588,8.000490526075135,9.81
NaN,8.1,8.593887675423357
12.0007357891127,9.900990099009901,11.053309279445909
13.9,NaN,NaN
13.106159895150721,NaN,NaN
16.00098105215027,11.806375442739078,14.1
9.199632014719413,8.799641656064683,9.017132551848512
11.60092807424594,8.000030809718655,NaN
12.3,9.399999999999999,10.996466641730198
9.5,7.599819756594797,8.64
10.9,8.699756325567161,9.910802775024777
10.898190119257936,8.7,9.910802775024777
7.898894154818326,7.898894154818326,NaN
12.406947890818858,8.4,10.599665586910534
15.9,9.5,13.02
11.200677553178657,7.1,9.399999999999999
NaN,10.298661174047373,11.455031950168925
11.4,NaN,11.0
19.9,9.099181073703367,15.041591474502964
4.2002575261894455,6.798096532970768,NaN
17.699115044247787,11.6,14.947683109118085
14.6,8.8,11.988502623170689
18.11594202898551,11.0,NaN
8.29875518672199,6.798096532970768,NaN
17.40487294461896,9.999330544820026,14.07
12.300123001230011,11.8,12.07
NaN,8.703220191470844,8.9
8.600161662398863,7.6,NaN
20.2020202020202,NaN,18.400000000000002
NaN,9.5,12.1
NaN,NaN,10.98
9.5,7.9,8.779631255487269
4.300080831199431,7.4,5.695264442290774
8.8,6.199642105076672,7.6
4.2002575261894455,7.1,5.5035773252614195
NaN,10.4,12.32
NaN,8.2,9.74
10.298661174047373,8.100000000000001,9.31
12.1,7.299270072992702,9.940357852882704
16.6,15.600624024960998,16.15508885298869
10.600018993538033,8.100977570724568,9.47
NaN,NaN,10.427528675703858
17.006802721088434,14.102900044491546,15.700000000000001
17.901209625549157,NaN,16.4
16.59700868925768,9.9,13.59
NaN,11.100000000000001,16.32
9.699321047526672,NaN,8.62
9.8,7.2,NaN
8.80003389069052,8.4,NaN
14.203769412234841,8.1,11.457107718782703
8.5,6.697923643670463,7.690745654537591
NaN,10.4,13.258986553923844
7.2,5.500021181681576,6.435006435006435
13.002455581349306,8.4,10.930038172240193
13.698630136986301,9.4,NaN
16.5016501650165,13.002455581349306,14.925373134328357
11.60092807424594,NaN,10.0
4.199916001679966,6.901311249137336,5.414185165132648
23.6980778432186,16.89189189189189,20.66115702479339
10.0,6.901311249137336,8.605851979345957
19.0,11.1,15.4
NaN,NaN,8.7
14.7,9.501550214973618,12.36019030302727
9.699321047526672,7.7,8.8
NaN,13.297872340425531,15.174506828528072
NaN,10.400629156523037,11.501672959738018
NaN,10.3,11.013215859030836
8.600161662398863,7.898894154818326,8.29
NaN,9.0,10.4
NaN,9.1,10.75268817204301
29.486543621207275,NaN,NaN
7.800312012480499,7.299270072992702,7.575343686525248
10.701293060355276,7.698229407236336,9.35
NaN,9.1,10.25346213891059
8.8,6.301197227473221,7.674597083653109
8.698758190333171,8.4,8.56
9.49667616334283,6.901311249137336,8.333333333333332
13.49527665317139,8.6,11.29
19.799193726145532,18.0,18.98421480763591
12.8,10.8,11.899999999999999
19.0,NaN,15.62
13.6,10.5,12.2
NaN,8.896797153024911,11.0
NaN,7.0992985144801635,8.100000000000001
9.30232558139535,5.80046403712297,7.727975270479134
12.79932432674063,11.701784916783998,12.302009490931429
8.9,7.8,8.4
11.6,7.799036109640135,9.89079439394838
10.0,7.901055474189081,9.05
15.8,13.100000000000001,14.577259475218657
21.691973969631235,10.298661174047373,16.56780574141734
19.4,9.30232558139535,14.86
16.40267932124191,NaN,14.684287812041116
11.299435028248588,8.99907893887116,10.266940451745379
NaN,NaN,10.4
11.001100110011002,9.49667616334283,10.3
12.5,8.6,NaN
19.685039370078737,10.700000000000001,15.649662106893476
10.905125408942203,7.599706426988584,9.416195856873824
4.199916001679966,5.6,NaN
13.60544217687075,8.2,NaN
15.495021176983462,8.403361344537814,12.3
9.0,7.2,8.190231600207762
11.6,NaN,10.25
9.1,7.5,8.379741557139297
11.600866032491405,NaN,NaN
9.80060089444204,7.800000000000001,8.9
13.402531137698515,12.594458438287154,13.041601472352987
18.41620626151013,NaN,14.76
NaN,11.001100110011002,14.961922028133777
21.0,14.3,NaN
10.298661174047373,5.300009496769016,NaN
8.9,8.7,8.81
NaN,7.9,10.373443983402488
11.501672959738018,NaN,9.565902062010352
NaN,NaN,7.633587786259542
8.196721311475411,7.400604870085557,7.836990595611286
10.3,7.699326398252339,9.12996405595235
4.2,6.301197227473221,5.144032921810699
NaN,7.099741064491668,8.196721311475411
11.098779134295228,7.5,9.480629643958443
10.604453870625663,7.199706809507466,9.1
16.705569706435295,17.501073025789356,17.064846416382252
17.7,11.80202817193221,15.037593984962406
10.600000000000001,NaN,11.273957158962796
10.398515537869537,6.4,8.6
10.504201680672269,6.3,8.613264427217917
17.9,14.3,16.28
10.1,8.5,9.380863039399625
12.1,9.6,10.976948408342482
NaN,6.8,8.29
11.299243515646628,9.499774695743495,NaN
20.596709410386072,17.501073025789356,19.193857965451055
NaN,15.29051987767584,NaN
18.506248738521553,11.299435028248588,15.267175572519085
16.200000000000003,8.2,NaN
13.799999999999999,9.596928982725528,11.899999999999999
18.694976035153257,9.49667616334283,NaN
9.999330544820026,7.699326398252339,8.96
10.600000000000001,7.9,9.380863039399625
7.199999999999999,8.6,7.83
8.802816901408452,NaN,7.987220447284344
NaN,11.897542815711125,14.880952380952381
9.803921568627452,8.196721311475411,NaN
NaN,7.9,NaN
14.0,9.398496240601503,11.899999999999999
NaN,12.106537530266344,11.55
18.2,18.49908892542015,18.3
17.605869870255162,9.900990099009901,14.144271570014144
10.1,5.5,NaN
9.700586809449371,NaN,8.62
NaN,5.899705014749262,5.459944787989994
9.398496240601503,6.800218774462342,8.23045267489712
5.5,7.598784194528875,6.4442307251125746
9.401056013853275,8.199741303081732,8.86076185354974
9.700586809449371,NaN,7.8125
NaN,9.699563771818926,NaN
9.2,6.901311249137336,NaN
9.30232558139535,NaN,8.58
NaN,7.299270072992702,9.0
4.2,6.299756643424748,5.145375007125058
10.2,7.699130223253358,9.07
9.300688867797904,7.500459868195438,NaN
8.899845239167162,6.5,7.818608287724786
15.5,12.0007357891127,NaN
10.2,6.2,NaN
17.88908765652952,9.600588631290162,14.2
11.100000000000001,6.2,8.894240802618567
15.0,11.1,NaN
8.3,8.097165991902834,8.210180623973727
9.8,NaN,NaN
13.502550026785816,6.1012812690665035,10.168505683627275
11.8,7.4,9.818598814430507
14.6,12.399284210153343,13.60544217687075
8.896797153024911,10.1,9.44
NaN,8.299732585272016,10.34
8.503401360544217,NaN,8.46
NaN,8.0,9.210338698766407
16.0,13.192612137203167,14.737745705927878
13.0,8.1,10.794604014071087
10.599665586910534,7.099741064491668,9.03
16.500063545044725,10.4,13.755158184319122
8.403361344537814,7.8,8.130467385641511
9.899596863072766,NaN,8.69
9.3,7.7,8.6
10.500643815473614,6.697923643670463,8.787346221441124
16.705569706435295,12.7,NaN
19.7,14.501505639125089,17.36
20.4,NaN,17.57
12.4,9.1,10.91703056768559
17.2,10.604453870625663,NaN
NaN,9.0,10.706163926563905
15.597773306804307,13.899999999999999,NaN
12.8,8.503401360544217,NaN
10.7,7.898894154818326,9.399999999999999
NaN,8.201339660620954,9.796519011520571
9.399999999999999,6.5019505851755515,NaN
NaN,NaN,10.728487956367859
15.203503115778563,6.499431375148078,11.286680492639585
11.001609984406405,7.1,NaN
13.998071748818916,7.2,10.940919037199125
16.00098105215027,10.504201680672269,13.522311531410516
NaN,12.106537530266344,NaN
17.605633802816904,10.9,NaN
15.09786680337604,10.7995602142612,13.162530580112419
16.0,NaN,13.297872340425531
11.40157156890979,7.698229407236336,9.737098344693282
9.30232558139535,7.199706809507466,8.36
17.006802721088434,10.000613157593918,13.850415512465375
8.802816901408452,7.898894154818326,NaN
10.400629156523037,9.9,10.18
30.211881057878685,19.1,25.2
14.1,11.49425287356322,12.928196242158611
11.198208286674133,8.703220191470844,10.070493454179255
9.3,NaN,8.534630677308018
15.597773306804307,12.302009490931429,14.124293785310735
15.698587127158556,10.5,13.356866636377566
6.200199470833312,6.901311249137336,6.5
12.498109535951592,10.1010101010101,11.418175799349948
22.103371509480887,12.000046214577983,NaN
18.2,9.201338367790415,14.2
NaN,NaN,9.958273559128235
4.2,6.499794935369666,5.24
15.702117170159296,10.905125408942203,13.54
15.600624024960998,12.20220682035273,14.067848173840249
8.000030809718655,6.901311249137336,7.5075075075075075
12.8,7.399006651985183,10.4
17.2,10.298661174047373,14.104372355430183
11.899999999999999,NaN,10.1010101010101
10.000613157593918,7.1,8.694400981568657
17.099339460724316,8.4,13.187725858597837
22.123893805309734,11.100255850241101,17.143908270161003
NaN,8.0,NaN
19.4,NaN,16.077170418006432
11.8,7.800000000000001,10.000613157593918
21.78649237472767,14.700901341663059,18.60873587552286
16.4,10.2,13.60544217687075
4.2,5.899705014749262,NaN
13.402531137698515,9.600588631290162,11.695906432748536
17.1,NaN,14.44806028664674
16.393442622950822,NaN,13.200000000000001
12.1,9.699321047526672,NaN
9.9,8.6,9.313586808149216
9.90119480866336,8.299999999999999,9.182736455463727
10.200105007225021,7.399006651985183,NaN
9.0,6.6000000000000005,7.92
8.201339660620954,7.4,NaN
10.1010101010101,NaN,NaN
12.195121951219514,8.3,NaN
NaN,10.1,NaN
10.500643815473614,6.997900629811057,8.925152855961002
12.097691130242643,11.4,11.799999999999999
11.9,11.3,NaN
NaN,13.3,22.77003111971045
9.801564465342322,8.3,9.12406614635548
14.700901341663059,9.999330544820026,NaN
15.9,8.703220191470844,12.66
12.4,8.100000000000001,10.46
20.9,NaN,16.801030104757782
9.000900090009,NaN,8.414688349453849
NaN,8.59911987492133,10.8
17.4,10.0,14.064697609001406
NaN,9.1,9.71
16.200000000000003,10.1010101010101,13.457888894290887
12.300123001230011,9.501550214973618,11.0
14.298749025325773,13.002455581349306,13.71
NaN,7.3,9.55
9.09920392520731,6.5,7.9
NaN,8.8,11.160714285714285
15.503875968992247,10.4,13.21
NaN,10.8,16.200000000000003
6.00036789455635,6.301197227473221,6.13
11.402508551881414,10.600000000000001,11.037527593818984
17.5,10.099431100863987,14.16655405672847
NaN,12.004801920768307,NaN
16.0,8.403361344537814,NaN
NaN,NaN,16.837109625383604
11.299435028248588,7.800312012480499,9.72
8.500785070453377,NaN,7.284435474345276
NaN,NaN,10.3
13.200000000000001,NaN,12.391573729863692
14.9,13.3,14.184397163120568
14.7,NaN,11.961722488038278
